name
(PseKNC_CTA_alt-Freq100bp)
(RNAPKplex_141alt*AAindex_p14BEGF750103)
(CCGR167_alt-MMS_delta_logit_psi)
(NMBroto_ShiftRNAlag3_diff*MMS_efficiency)
min(PseKNC_CTA_alt,MMS_efficiency)
(PseKNC_CTA_alt*RNAPKplex_141alt)
(rsa_11/Freq100bp)
min(MMS_delta_logit_psi,APAAC_Pc2Hydrophilicity1)
(CCGR270_ref/DS_DL)
max(SCPseDNC_lamada_14_alt,RNAPKplex_141alt)
(ZooVerPhyloP*AAindex_p9BEGF750102)
(Rare100bp*AAindex_p14BEGF750103)
(CCGR175_ref-Freq100bp)
max(MMS_efficiency,ZScale_p9z3)
(RNAPKplex_141alt*AAindex_p12ARGP820101)
GroupByThenRank(RNAPKplex_141alt,CCGR200_diff)
(CCGR134_ref-Freq100bp)
(DS_DL+blosum62_304)
(Rare10000bp*MMS_efficiency)
max(RNAPKplex_141alt,MMS_efficiency)
(RNAPKplex_141alt/CTDC_secondarystructG2)
(MMS_efficiency+AAindex_p12ARGP820101)
min(CC_BEGF750103_ANDN920101_lag3,Freq100bp)
(RNAPKplex_141alt/AC_ARGP820101lag2)
(SCPseDNC_lamada_5_alt+DS_DL)
(ASDC_TA_alt-Freq100bp)
(SFCGR19_ref/Freq100bp)
(RNAPKplex_141alt/CCUusg_alt)
(CCGR282_ref/RNAPKplex_141alt)
(MMS_efficiency*CCGR146_ref)
(RNAPKplex_141alt/blosum62_234)
(ASDC_TA_alt+DS_DL)
(RNAPKplex_141alt*CCGR200_diff)
(GerpS-CCUusg_alt)
(MMS_efficiency*Sngl100bp)
(MMS_efficiency-CCGR146_ref)
(MMS_efficiency*AAindex_p17ARGP820102)
(ZooVerPhyloP-CCGR175_ref)
(DS_DL/blosum62_304)
max(ZooVerPhyloP,Rare100bp)
(MMS_efficiency-AAindex_p12ARGP820101)
(Freq100bp*ZScale_p6z4)
(AGCU_ref*MMS_delta_logit_psi)
GroupByThenRank(DS_DL,CCGR217_diff)
(DS_DG-CCUusg_alt)
(ZooVerPhyloP+CCGR167_alt)
max(PseKNC_CTA_alt,RNAPKplex_141alt)
min(MMS_delta_logit_psi,AC_ARGP820101lag2)
(MMS_efficiency+AAindex_p14BEGF750103)
(DS_DG/AAindex_p14BEGF750103)
(MMS_delta_logit_psi/CC_BEGF750103_ANDN920101_lag3)
(DS_DG/CTDD_polarity3residue100)
(MMS_delta_logit_psi/blosum62_234)
(AGCU_ref/Freq100bp)
GroupByThenRank(MMS_efficiency,CCGR200_diff)
max(SCPseDNC_lamada_14_alt,DS_DL)
GroupByThenRank(MMS_efficiency,Sngl100bp)
(Freq100bp/Sngl100bp)
(MMS_efficiency-CCUusg_alt)
(MMS_delta_logit_psi/blosum62_304)
(Rare100bp/Sngl100bp)
(CCGR272_ref-MMS_efficiency)
(CCGR175_ref-MMS_efficiency)
max(ZooVerPhyloP,SCPseDNC_lamada_5_alt)
CombineThenFreq(Rare100bp,blosum62_304)
(MMS_efficiency*AAindex_p14BEGF750103)
(MMS_delta_logit_psi*APAAC_Pc2Hydrophilicity1)
(RNAPKplex_141alt*CTDD_hydrophobicity_PRAM9001011residue100)
(RNAPKplex_141alt*Sngl100bp)
(GerpN+Freq100bp)
(MMS_delta_logit_psi+CTDD_hydrophobicity_CASG9201013residue100)
(ASDC_CG_diff/MMS_efficiency)
max(ZooVerPhyloP,CCGR146_ref)
(Freq100bp+ZScale_p6z4)
(RNAPKplex_141alt*blosum62_304)
(SFCGR19_ref+DS_DG)
(MMS_delta_logit_psi+blosum62_195)
max(ZooVerPhyloP,SCPseDNC_lamada_14_alt)
CombineThenFreq(DS_DL,AAindex_p12ARGP820101)
(CCGR167_alt/Freq100bp)
(SCPseDNC_lamada_14_alt*MMS_efficiency)
min(CCGR282_ref,MMS_efficiency)
(Sngl100bp-DS_DL)
(MGW54_ref/Rare100bp)
max(MGW54_ref,RNAPKplex_141alt)
max(ZooVerPhyloP,EAAC_SW7K)
(DAC_RollRNAlag3_diff/MMS_delta_logit_psi)
(CCGR167_alt+Freq100bp)
min(AC_ARGP820101lag2,Freq100bp)
(MGW54_ref*AAindex_p9BEGF750102)
CombineThenFreq(DS_DL,AAindex_p14BEGF750103)
(Freq100bp-AAindex_p12ARGP820101)
(GerpS+DP_DL)
(Sngl1000bp/MMS_delta_logit_psi)
(MMS_efficiency-ZScale_p6z4)
(Rare100bp*CTDD_hydrophobicity_PRAM9001011residue100)
(ZooVerPhyloP+CCGR270_ref)
GroupByThenRank(ASDC_CC_diff,DS_DL)
CombineThenFreq(Freq100bp,blosum62_304)
(Rare100bp/CTDD_hydrophobicity_PRAM9001011residue100)
(ZooVerPhyloP+CCGR263_ref)
min(CCGR134_ref,Freq100bp)
(ASDC_TA_alt/MMS_efficiency)
Combine(DS_DL,CTDD_hydrophobicity_CASG9201013residue100)
(CCGR175_ref/MMS_delta_logit_psi)
max(ZooVerPhyloP,blosum62_304)
max(ZooVerPhyloP,NMBroto_SlideRNAlag3_diff)
(ZooVerPhyloP*MMS_efficiency)
(MGW54_ref+MMS_efficiency)
(DS_DG+MMS_delta_logit_psi)
(Sngl1000bp/RNAPKplex_141alt)
(ZooVerPhyloP/MGW54_ref)
Combine(Freq100bp,Sngl100bp)
(SFCGR19_ref/DS_DG)
GroupByThenRank(blosum62_304,DS_DL)
(Freq100bp-AAindex_p17ARGP820102)
(MMS_delta_logit_psi/AC_ARGP820101lag2)
(AC_ARGP820101lag2-Freq100bp)
(CCGR272_ref/Freq100bp)
(MMS_efficiency/CCGR217_diff)
(CC_BEGF750103_ANDN920101_lag3/Freq100bp)
(SCPseDNC_AT_diff-DS_DL)
(CCGR282_ref-MMS_delta_logit_psi)
(SCPseDNC_lamada_16_ref/Freq100bp)
(SCPseDNC_AT_diff+Freq100bp)
(CCGR272_ref/RNAPKplex_141alt)
(MMS_efficiency*blosum62_304)
(MMS_delta_logit_psi+CTDD_polarity3residue100)
(MMS_delta_logit_psi/ZScale_p9z3)
(GerpS-MMS_efficiency)
(MMS_efficiency*CC_BEGF750103_ANDN920101_lag3)
(NMBroto_SlideRNAlag3_diff-Freq100bp)
(MMS_delta_logit_psi-CTDD_polarity3residue100)
Combine(DS_DL,blosum62_304)
(SCPseDNC_lamada_5_alt-DS_DL)
(PseKNC_TAT_diff+DS_DG)
(ASDC_CC_diff+DS_DL)
(MMI_TTT_diff/RNAPKplex_141alt)
min(CCGR272_ref,MMS_delta_logit_psi)
(MGW51_ref/RNAPKplex_141alt)
(MMS_delta_logit_psi-AAindex_p12ARGP820101)
max(SFCGR19_ref,RNAPKplex_141alt)
(RNAPKplex_141alt-Sngl100bp)
(MGW54_ref-MMS_efficiency)
(MMS_delta_logit_psi-AC_BEGF750101lag3)
(CCGR146_ref/DS_DL)
(NMBroto_SlideRNAlag3_diff/MMS_delta_logit_psi)
(MMS_alt_donor/MMS_efficiency)
(MMS_delta_logit_psi+CCUusg_alt)
Combine(Freq100bp,blosum62_195)
(MMS_efficiency-blosum62_234)
(ZooVerPhyloP-CCGR272_ref)
CombineThenFreq(DS_DL,CTDD_hydrophobicity_CASG9201013residue100)
(MMS_delta_logit_psi-CCGR146_ref)
max(SCPseDNC_lamada_16_ref,RNAPKplex_141alt)
CombineThenFreq(Freq100bp,blosum62_195)
GroupByThenRank(SFCGR19_ref,DS_DL)
(SCPseDNC_lamada_14_alt-DS_DL)
(CCGR175_ref/MMS_efficiency)
(PseKNC_CTA_alt*MMS_efficiency)
(CCGR175_ref*DS_DL)
(MMS_efficiency-ZScale_p9z3)
(NMBroto_ShiftRNAlag3_diff-DS_DL)
GroupByThenRank(DS_DL,CTDC_secondarystructG2)
max(NMBroto_ShiftRNAlag3_diff,DS_DL)
CombineThenFreq(Freq100bp,CCGR146_ref)
freq(MMS_delta_logit_psi)
max(DAC_RollRNAlag3_diff,RNAPKplex_141alt)
(RNAPKplex_141alt+CTDD_normwaalsvolume1residue25)
(ASDC_CG_diff*DS_DL)
GroupByThenRank(MGW51_ref,DS_DL)
(CCGR270_ref*DS_DL)
(SCPseDNC_lamada_14_alt+Freq100bp)
CombineThenFreq(Rare100bp,CTDD_polarity3residue100)
(PseKNC_CTA_alt/Freq100bp)
(CCGR282_ref/Freq100bp)
(Sngl1000bp-RNAPKplex_141alt)
(SCPseDNC_lamada_17_alt/MMS_efficiency)
(MMS_efficiency+AAindex_p17ARGP820102)
min(CCGR175_ref,MMS_efficiency)
GroupByThenRank(PseKNC_CTA_alt,Freq100bp)
(CCGR270_ref/MMS_delta_logit_psi)
max(CC_BEGF750103_ANDN920101_lag3,Freq100bp)
GroupByThenRank(Freq100bp,CCGR146_ref)
min(PseKNC_CTA_alt,MMS_delta_logit_psi)
(MMS_delta_logit_psi/APAAC_Pc2Hydrophilicity1)
(CCGR134_ref+MMS_delta_logit_psi)
(APAAC_Pc2Hydrophilicity1*Freq100bp)
GroupByThenRank(DS_DG,Sngl100bp)
Combine(Freq100bp,CTDD_hydrophobicity_CASG9201013residue100)
(SCPseDNC_lamada_16_ref-Rare100bp)
(GerpS/MMS_delta_logit_psi)
GroupByThenMin(MMS_efficiency,DS_DL)
(PseKNC_CTA_alt+MMS_efficiency)
min(MMS_delta_logit_psi,EAAC_SW12C)
max(APAAC_Pc2Hydrophilicity1,DS_DL)
(DAC_RollRNAlag3_diff/Rare100bp)
(MMS_delta_logit_psi+AAindex_p14BEGF750103)
(CCGR270_ref-Freq100bp)
(AGCU_ref/MMS_delta_logit_psi)
(GerpS*MMS_efficiency)
max(MMS_efficiency,ZScale_p6z4)
Combine(Freq100bp,CTDD_normwaalsvolume1residue25)
(CCGR175_ref+MMS_efficiency)
(RNAPKplex_141alt-DP_DL)
min(SCPseDNC_lamada_16_ref,MMS_delta_logit_psi)
GroupByThenRank(CCGR217_diff,Freq100bp)
min(CCGR175_ref,Freq100bp)
(MGW51_ref-Freq100bp)
(APAAC_Pc2Hydrophilicity1-DS_DL)
(RNAPKplex_141alt*CTDD_hydrophobicity_CASG9201013residue100)
max(ZooVerPhyloP,CCGR270_ref)
(MMS_delta_logit_psi/CTDD_hydrophobicity_CASG9201013residue100)
(ZooVerPhyloP-AC_ARGP820101lag2)
GroupByThenRank(Freq100bp,ZScale_p6z4)
(MGW51_ref*MMS_efficiency)
(CCGR175_ref*MMS_efficiency)
(MMS_efficiency-CTDC_secondarystructG2)
max(MMS_delta_logit_psi,DS_DL)
CombineThenFreq(DS_DL,ZScale_p9z3)
GroupByThenRank(Sngl100bp,Freq100bp)
GroupByThenRank(CCUusg_alt,DS_DL)
CombineThenFreq(Freq100bp,CCGR200_diff)
max(CCGR134_ref,RNAPKplex_141alt)
(CCGR263_ref*Rare100bp)
max(ZooVerPhyloP,ASDC_TA_alt)
(ASDC_TA_alt/Freq100bp)
Combine(Freq100bp,CTDD_hydrophobicity_PRAM9001011residue100)
(MMS_delta_logit_psi*AC_BEGF750101lag3)
(MMS_efficiency/Sngl100bp)
min(ASDC_CG_diff,MMS_delta_logit_psi)
GroupByThenStd(SCPseDNC_lamada_14_alt,DS_DL)
max(ZooVerPhyloP,MMS_efficiency)
GroupByThenRank(RNAPKplex_141alt,CCGR146_ref)
min(AGCU_ref,MMS_efficiency)
(DS_DL-AAindex_p14BEGF750103)
CombineThenFreq(DS_DL,AAindex_p9BEGF750102)
(ASDC_TA_alt*MMS_efficiency)
(DP_DL-MMS_delta_logit_psi)
(DS_DL/ZScale_p9z3)
GroupByThenRank(MMS_delta_logit_psi,CCGR200_diff)
(SFCGR19_ref-Freq100bp)
(RNAPKplex_141alt*CCUusg_alt)
(MMS_efficiency/CTDD_hydrophobicity_PONP9301011residue25)
(AGCU_ref/MMS_efficiency)
CombineThenFreq(Freq100bp,Sngl100bp)
(RNAPKplex_141alt+Sngl100bp)
(MMS_efficiency/ZScale_p6z4)
(CCGR175_ref*RNAPKplex_141alt)
(MMS_efficiency*CTDD_hydrophobicity_CASG9201013residue100)
(ASDC_CG_diff*Rare100bp)
(DP_DL-DS_DL)
(MMI_TTT_diff+Freq100bp)
(CCGR272_ref-Freq100bp)
(Freq100bp+CCGR200_diff)
max(MMS_alt_donor,DS_DL)
max(ZooVerPhyloP,ASDC_CC_diff)
GroupByThenRank(MMS_delta_logit_psi,ZScale_p6z4)
(MMS_efficiency+CCGR146_ref)
max(SCPseDNC_lamada_16_ref,Freq100bp)
(RNAPKplex_141alt*CTDD_hydrophobicity_PONP9301011residue25)
CombineThenFreq(DS_DL,CTDD_polarity3residue100)
(MMS_alt_donor+Freq100bp)
(MMS_delta_logit_psi-AC_ARGP820101lag2)
(RNAPKplex_141alt+AAindex_p14BEGF750103)
CombineThenFreq(Freq100bp,EGAAC_SW9postivecharger)
(CCGR175_ref+MMS_delta_logit_psi)
(RNAPKplex_141alt+EAAC_SW7K)
(Freq100bp*CTDD_hydrophobicity_CASG9201013residue100)
(GerpS-Freq100bp)
GroupByThenRank(MMS_efficiency,CCUusg_alt)
GroupByThenStd(CTDD_hydrophobicity_CASG9201013residue100,DS_DL)
(MMS_efficiency+CTDC_secondarystructG2)
(CCGR134_ref+Freq100bp)
(MMS_delta_logit_psi-CTDC_secondarystructG2)
(GerpN-RNAPKplex_141alt)
(DS_DG-CTDC_secondarystructG2)
GroupByThenRank(Rare100bp,CTDD_hydrophobicity_PRAM9001011residue100)
GroupByThenMean(ASDC_CG_diff,DS_DL)
(RNAPKplex_141alt+MMS_efficiency)
min(MMS_delta_logit_psi,CC_BEGF750103_ANDN920101_lag3)
(CC_BEGF750103_ANDN920101_lag3+Freq100bp)
max(DS_DL,EAAC_SW7K)
(SCPseDNC_lamada_16_ref-MMS_efficiency)
(DS_DL*EGAAC_SW9postivecharger)
max(DS_DL,EAAC_SW12C)
GroupByThenMax(MGW54_ref,DS_DL)
(ASDC_CG_diff+Rare100bp)
(CCGR282_ref+RNAPKplex_141alt)
min(CCGR270_ref,MMS_delta_logit_psi)
Combine(Freq100bp,CCGR200_diff)
(DS_DL+AAindex_p9BEGF750102)
(DAC_RollRNAlag3_diff+Rare100bp)
(PseKNC_CTA_alt+RNAPKplex_141alt)
(GerpS*Rare100bp)
GroupByThenStd(AAindex_p14BEGF750103,DS_DL)
GroupByThenRank(EAAC_SW7K,DS_DL)
(MGW54_ref/AAindex_p9BEGF750102)
GroupByThenRank(ZooVerPhyloP,EAAC_SW12C)
GroupByThenMean(AAindex_p12ARGP820101,Rare100bp)
(CCGR134_ref*DS_DL)
(GerpS/MGW54_ref)
min(rsa_11,Freq100bp)
(MMS_delta_logit_psi+CTDD_hydrophobicity_PONP9301011residue25)
GroupByThenMean(EAAC_SW12C,DS_DL)
(AGCU_ref*MMS_efficiency)
GroupByThenRank(blosum62_195,Freq100bp)
min(MMS_delta_logit_psi,MMS_efficiency)
(DS_DL+EAAC_SW7K)
(DS_DG-blosum62_304)
GroupByThenMean(MMS_delta_logit_psi,DS_DL)
GroupByThenRank(CCGR146_ref,Freq100bp)
(ZooVerPhyloP*CTDD_hydrophobicity_PRAM9001011residue100)
(MMS_efficiency+AAindex_p9BEGF750102)
(PseKNC_CTA_alt-MMS_efficiency)
GroupByThenMax(ZScale_p6z4,DS_DL)
min(CCGR272_ref,MMS_efficiency)
max(MMS_delta_logit_psi,Rare100bp)
(MGW51_ref+MMS_efficiency)
max(AC_ARGP820101lag2,Freq100bp)
(NMBroto_SlideRNAlag3_diff+RNAPKplex_141alt)
(ZooVerPhyloP*CTDD_polarity3residue100)
min(CCGR167_alt,MMS_efficiency)
(MGW51_ref/Freq100bp)
(Freq100bp/Rare100bp)
GroupByThenMean(CC_BEGF750103_ANDN920101_lag3,DS_DL)
max(CCGR217_diff,DS_DL)
(Rare100bp*CCGR200_diff)
(RNAPKplex_141alt+CTDD_hydrophobicity_PONP9301011residue25)
(ZooVerPhyloP-MGW51_ref)
Combine(Freq100bp,AAindex_p14BEGF750103)
min(DS_DL,AAindex_p12ARGP820101)
GroupByThenRank(Freq100bp,AAindex_p17ARGP820102)
GroupByThenMax(SCPseDNC_lamada_16_ref,DS_DL)
max(GerpS,RNAPKplex_141alt)
min(SCPseDNC_lamada_17_alt,MMS_efficiency)
(ZooVerPhyloP-AAindex_p12ARGP820101)
(DS_DG*CTDD_hydrophobicity_PONP9301011residue25)
CombineThenFreq(Freq100bp,CTDC_secondarystructG2)
(SCPseDNC_lamada_16_ref*MMS_delta_logit_psi)
min(ASDC_TA_alt,MMS_efficiency)
max(PseKNC_TAT_diff,DS_DG)
min(DS_DL,AAindex_p14BEGF750103)
min(SCPseDNC_AT_diff,MMS_delta_logit_psi)
GroupByThenMean(KSCTriad_g4g6g1gap2,DS_DL)
GroupByThenMedian(ZooVerPhyloP,Rare100bp)
(NMBroto_ShiftRNAlag3_diff+MMS_delta_logit_psi)
(CCGR263_ref/MMS_delta_logit_psi)
GroupByThenRank(Freq100bp,DS_DL)
log(Rare100bp)
(Freq100bp+blosum62_304)
GroupByThenStd(CCGR217_diff,DS_DL)
GroupByThenMedian(CTDC_secondarystructG2,DS_DL)
GroupByThenRank(MMS_delta_logit_psi,AAindex_p9BEGF750102)
GroupByThenRank(MMS_delta_logit_psi,EGAAC_SW9postivecharger)
min(MMS_delta_logit_psi,blosum62_234)
GroupByThenMedian(MGW54_ref,Freq100bp)
GroupByThenRank(MMS_efficiency,EAAC_SW12C)
GroupByThenMedian(AAindex_p17ARGP820102,DS_DL)
(SFCGR19_ref*MMS_delta_logit_psi)
GroupByThenNUnique(CCUusg_alt,DS_DL)
(NMBroto_ShiftRNAlag3_diff*Freq100bp)
min(Freq100bp,EGAAC_SW9postivecharger)
GroupByThenMin(AAindex_p17ARGP820102,DS_DL)
min(SCPseDNC_lamada_17_alt,Freq100bp)
(ZooVerPhyloP+ASDC_CG_diff)
(CCGR134_ref*MMS_efficiency)
GroupByThenNUnique(CTDD_hydrophobicity_PRAM9001011residue100,DS_DL)
(MMS_efficiency+CTDD_hydrophobicity_PONP9301011residue25)
max(PseKNC_CTA_alt,Freq100bp)
GroupByThenMax(Sngl1000bp,Rare100bp)
GroupByThenRank(RNAPKplex_141alt,CTDD_hydrophobicity_CASG9201013residue100)
Combine(Freq100bp,EAAC_SW7K)
min(MMS_alt_donor,Freq100bp)
GroupByThenMedian(CCGR270_ref,Rare100bp)
min(MMS_efficiency,AAindex_p17ARGP820102)
(DS_DL-CTDC_secondarystructG2)
min(MMS_efficiency,CCUusg_alt)
min(SCPseDNC_lamada_5_alt,MMS_delta_logit_psi)
(DS_DL+AAindex_p17ARGP820102)
GroupByThenRank(SCPseDNC_lamada_14_alt,DS_DL)
GroupByThenMean(MMS_efficiency,DS_DL)
GroupByThenMedian(MGW54_ref,DS_DL)
GroupByThenRank(RNAPKplex_141alt,KSCTriad_g4g6g1gap2)
min(Freq100bp,CCGR146_ref)
(CCGR282_ref-RNAPKplex_141alt)
(CCGR270_ref*MMS_delta_logit_psi)
(DS_DL+EGAAC_SW9postivecharger)
min(Freq100bp,ZScale_p6z4)
min(CCGR272_ref,Freq100bp)
(MMS_delta_logit_psi+blosum62_234)
max(RNAPKplex_141alt,CTDD_hydrophobicity_PRAM9001011residue100)
max(MMS_delta_logit_psi,ZScale_p9z3)
(ASDC_CG_diff-Rare100bp)
(MMS_efficiency+CC_BEGF750103_ANDN920101_lag3)
GroupByThenMax(Sngl1000bp,DS_DL)
GroupByThenStd(CC_BEGF750103_ANDN920101_lag3,Rare100bp)
(MGW54_ref+Rare100bp)
(MMS_delta_logit_psi-rsa_11)
GroupByThenMean(NMBroto_SlideRNAlag3_diff,DS_DL)
(AGCU_ref-DS_DG)
CombineThenFreq(Freq100bp,DS_DL)
(SFCGR19_ref-RNAPKplex_141alt)
(ZooVerPhyloP-blosum62_304)
(CCGR272_ref*Freq100bp)
GroupByThenMedian(ZScale_p9z3,DS_DL)
(MMS_delta_logit_psi*AAindex_p17ARGP820102)
CombineThenFreq(Rare100bp,CTDC_secondarystructG2)
(AC_ARGP820101lag2+Freq100bp)
(DS_DL/AAindex_p14BEGF750103)
GroupByThenRank(MMS_delta_logit_psi,CTDD_hydrophobicity_CASG9201013residue100)
GroupByThenMax(SCPseDNC_lamada_5_alt,DS_DL)
CombineThenFreq(DS_DL,KSCTriad_g4g6g1gap2)
(ASDC_CG_diff-DS_DG)
GroupByThenRank(DS_DL,Freq100bp)
(AGCU_ref-MMS_delta_logit_psi)
(DP_DL+Freq100bp)
GroupByThenRank(CCGR200_diff,Freq100bp)
Combine(DS_DL,KSCTriad_g4g6g1gap2)
min(NMBroto_ShiftRNAlag3_diff,MMS_delta_logit_psi)
